Nombre;Estilo;Cervecería;Nombre completo;Descripción;ABV;Min IBU;Max IBU;Astringencia;Cuerpo (Body);Alcohol;Amargo (Bitter);Dulce (Sweet);Agrio (Sour);Salado (Salty);Frutas (Fruits);Lupulado (Hoppy);Especias (Spices);Malta (Malty)
CEO Stout;Stout - American;Right Brain Brewery;Right Brain Brewery CEO Stout;Notes:;5.5;35;60;6;78;5;75;44;6;0;3;7;7;128
Irish Channel StoutNew Orleans Lager & Ale Brewing Company (NOLA);Stout - American;New Orleans Lager & Ale Brewing Company (NOLA);New Orleans Lager & Ale Brewing Company (NOLA) Irish Channel Stout;Notes:This is an American style stout that has sweet malt flavors of caramel and chocolate, complimented by a crisp bitterness produced by roasted barley and American Hops. The complex malt bill of pale and roasted malts result in this well balanced stout that is smooth, rich, dark and delicious! And watch out – ABV 6.8%!\t;6.8;35;60;12;76;14;64;51;1;0;2;40;5;122
"Survival ""7-Grain"" Stout";Stout - American;Hopworks Urban Brewery;"Hopworks Urban Brewery Survival ""7-Grain"" Stout";Notes:The seven grains: Barley (Egyptian), Wheat (Mesopotamian), Oats (Egyptian), Amaranth (Aztec), Quinoa (Incan), Spelt (Mesopotamian), and Kamut (Egyptian).Finished with 15 pounds of cold-pressed Stumptown 'Hairbender' espresso.2011 - Finished with 15 pounds of cold-pressed Stumptown Organic Holler Mountain Coffee.2012 - Finished with 20 pounds of cold-pressed Stumptown Organic Holler Mountain coffee.35 IBU\t;5.3;35;60;21;71;8;88;32;12;0;7;18;19;175
Crème Brûlée Java Stout;Stout - American;Kuhnhenn Brewing Company;Kuhnhenn Brewing Company Kuhnhenn Crème Brûlée Java Stout;Notes:;5.8;35;60;5;99;13;105;78;9;2;2;22;35;134
Black Phoenix (Chipotle Coffee Ale);Stout - American;Bootlegger's Brewery;Bootlegger's Brewery Black Phoenix (Chipotle Coffee Ale);Notes:Stout brewed with coffee and chipotle peppers.\t;6.7;35;60;8;80;31;83;58;5;0;5;16;116;127
Java The Stout;Stout - American;Jackie O's Pub & Brewery;Jackie O's Pub & Brewery Java The Stout;Notes:;6.5;35;60;13;95;6;110;53;13;0;1;28;14;174
Hickory Stick Stout;Stout - American;Olde Hickory Brewery;Olde Hickory Brewery Hickory Stick Stout;Notes:;5.8;35;60;11;77;12;82;46;14;1;13;45;10;97
Planet Bean;Stout - American;Spring House Brewing Company;Spring House Brewing Company Planet Bean Coffee Stout;Notes:Planet Bean Coffee Stout is smooth, dark, full-bodied, and satisfyingly rich. Coffee beans expertly roasted at Cumberland County Coffee Company give this stout its powerful aroma and pronounced fresh-brewed coffee flavor. Your only problem with this tempting brew will be resisting the urge to pour it in your coffee mug before work!\t;7;35;60;24;105;9;133;46;9;0;8;16;5;173
Naked Fish;Stout - American;DuClaw Brewing Company;DuClaw Brewing Company Naked Fish;Notes:First brewed in 2002, Naked Fish, like most traditional Stouts, is medium-bodied and nearly black in color with a light tan head. But where Naked Fish turns the stout style upside down is in its flavor profile. Gourmet Chocolate Raspberry Coffee is added to the grain bill to produce a taste experience you’ll never forget. Naked Fish hooks you with flavors and aromas of roast coffee, raspberry and dark chocolate, before releasing you to a dry, chocolatey finish. These enticing flavors, combined with a moderate 4.6% abv, are guaranteed to make you get naked. Fish. Or whatever.\t;4.6;35;60;13;89;10;53;139;21;0;74;12;4;114
Kentucky Bourbon Barrel Ale;Strong Ale - English;Alltech’s Lexington Brewing and Distilling Co.;Alltech’s Lexington Brewing and Distilling Co. Kentucky Bourbon Barrel Ale;Notes:Award winning Kentucky Bourbon Barrel Ale is a unique sipping beer with the distinctive nose of a well-crafted bourbon. Our Kentucky Ale is aged for up to 6 weeks in freshly decanted bourbon barrels from some of Kentucky’s finest distilleries. Subtle yet familiar flavors of vanilla and oak are imparted to this special ale as it rests in the charred barrels. Pleasantly smooth and robust, Kentucky Bourbon Barrel Ale may also be served as an aperitif or after dinner drink.\t;8.19;40;60;9;40;88;25;49;10;2;13;21;23;128
Immort Ale;Strong Ale - English;Dogfish Head Brewery;Dogfish Head Brewery Immort Ale;Notes:For this beer, we use maple syrup from Red Brook Farm -- Sam's family farm in Western Massachusetts, peat-smoked barley, juniper berries and vanilla.Immort is fermented with a blend of English and Belgian yeasts, then aged in the big oak tanks at the brewery.The sweet and earthy flavors meld magnificently in the Immort Ale. But be warned, the ABV is 11%, so after one or two you may start feeling immortal (even though we promise you won't be).50 IBU\t;11;40;60;11;60;41;18;126;24;0;42;21;62;91
Fuller's 1845;Strong Ale - English;Fuller Smith & Turner PLC;Fuller Smith & Turner PLC Fuller's 1845;Notes:Matured for 100 daysFirst brewed in 1995 to commemorate the 150th anniversary of Fuller, Smith & Turner, this bottle conditioned recipe is inspired by the original Fuller's brewing books. The Amber malt and Goldings hops combine to create a delicious fruitcake aroma. As this beer is bottle conditioned, we recommend it is stored upright and poured carefully.\t;6.3;40;60;16;63;25;50;81;36;0;41;58;11;136
Yorkshire StingoSamuel Smith Old Brewery (Tadcaster);Strong Ale - English;Samuel Smith Old Brewery (Tadcaster);Samuel Smith Old Brewery (Tadcaster) Samuel Smith's Yorkshire Stingo;Notes:Some of the oak casks at Samuel Smith’s date back more than a century with the individual oak staves being replaced by the Old Brewery coopers over the years. Gradually the casks soak in more & more of the character of the ale fermented in stone Yorkshire squares. Yorkshire Stingo is aged for at least a year, matured in these well-used oak casks in the brewery’s underground cellars deriving fruit, raisin, treacle toffee, Christmas pudding and slight oaky flavours, before being further naturally conditioned in bottle.Not suitable for vegans.\t;8;40;60;12;57;46;25;92;44;0;74;16;28;75
Ubu Ale;Strong Ale - English;Lake Placid Craft Brewing Company;Lake Placid Craft Brewing Company Ubu Ale;Notes:Our famous English-style Strong Ale, deep garnet red in color, with a smooth, hardy taste and a nice warm feeling to follow.38 IBU\t;7;40;60;7;58;19;34;73;11;2;13;33;4;93
Geary's Hampshire Special Ale;Strong Ale - English;D.L. Geary Brewing Company;D.L. Geary Brewing Company Geary's Hampshire Special Ale;"Notes:Once Maine’s legendary seasonal specialty, Hampshire is now available year round. Hampshire has a huge toasted malt flavor balanced by assertive hoppiness. The finish is long and lingering with the malt and hop notes blending with alcohol warmth. Original gravity - 1070; alcohol by volume - 7%; two row English malts (pale, crystal and chocolate); Cascade, Mt. Hood and East Kent Golding hops.\t";7;40;60;10;53;52;59;72;20;0;39;62;3;110
King Goblin;Strong Ale - English;Wychwood Brewery Company Ltd;Wychwood Brewery Company Ltd King Goblin;Notes:;6.6;40;60;6;34;33;29;73;25;0;34;34;10;87
Adnams Broadside;Strong Ale - English;Adnams plc, Sole Bay Brewery;Adnams plc, Sole Bay Brewery Adnams Broadside;Notes:;6.3;40;60;4;46;27;32;72;28;0;47;34;14;80
Extra Strong Vintage Ale;Strong Ale - English;Coopers Brewery Limited;Coopers Brewery Limited Coopers Extra Strong Vintage Ale;Notes:;7.5;40;60;17;55;31;37;83;43;1;53;40;9;80
Hen's Tooth;Strong Ale - English;Greene King / Morland Brewery;Greene King / Morland Brewery Hen's Tooth;Notes:;6.5;40;60;17;52;23;33;59;23;0;28;46;5;82
Riggwelter Yorkshire Ale;Strong Ale - English;Black Sheep Brewery PLC;Black Sheep Brewery PLC Riggwelter Yorkshire Ale;Notes:;5.7;40;60;27;69;28;74;96;39;1;46;62;22;140
Insanely Bad Elf Imperial Red Ale;Strong Ale - English;Ridgeway Brewing;Ridgeway Brewing Insanely Bad Elf;Notes:;11.2;40;60;8;42;71;37;95;46;0;85;49;11;87
Old Crafty Hen;Strong Ale - English;Greene King / Morland Brewery;Greene King / Morland Brewery Old Crafty Hen;Notes:A strong fine ale combines the malty taste with a smooth raisin finish.Challenger provides a key herbal dry hop character, First Gold and Goldings give some citrus fruit and crystal malt provides warming toffee in the main beer of this blended ale. The use of some old 5X 12% ale adds dried fruit and raisin and produces a complex flavoured and richly satisfying ale. The tradition of brewing a Strong Suffolk Ale and maturing in Oak Vats is one that unlike other UK brewers, GK have continued - the practice is mentioned in 1810 in connection with GK.\t;6.5;40;60;16;42;36;42;97;47;0;77;67;17;114
Seriously Bad Elf;Strong Ale - English;Ridgeway Brewing;Ridgeway Brewing Seriously Bad Elf;Notes:;9;40;60;9;45;81;28;122;54;1;64;49;22;108
Manchester Star AleJ.W. Lees & Co (Brewers) Ltd;Strong Ale - English;J.W. Lees & Co (Brewers) Ltd;J.W. Lees & Co (Brewers) Ltd Manchester Star Ale;Notes:;7.3;40;60;12;82;40;69;119;39;0;50;59;15;116
Jolly Roger Christmas Ale;Strong Ale - English;Maritime Pacific Brewing Company;Maritime Pacific Brewing Company Maritime Pacific Jolly Roger Christmas Ale;Notes:;9;40;60;9;47;31;57;72;21;1;22;69;21;97
Bracia;Strong Ale - English;Thornbridge Brewery;Thornbridge Brewery Bracia;Notes:Bracia is the Celtic name for a beverage brewed in Iron Age Europe with reference found on a Roman inscription at Haddon Hall, Derbyshire. Little is known about this except it was high in alcohol, brewed with cereals and, most probably, honey.Thornbridge's Bracia has been infused with a generous amount of dark and bitter Chestnut Honey sourced from the Alpine foothills of North East Italy.\t;10;40;60;6;82;29;68;91;25;0;36;35;19;159
Moonraker AleJ.W. Lees & Co (Brewers) Ltd;Strong Ale - English;J.W. Lees & Co (Brewers) Ltd;J.W. Lees & Co (Brewers) Ltd Moonraker Ale;Notes:;7.5;40;60;14;55;41;20;97;37;0;69;15;25;77
Reindeer's Revolt;Strong Ale - English;Ridgeway Brewing;Ridgeway Brewing Reindeer's Revolt;Notes:Bartender, if anyone calls, I'm not here, right? Every year, it's the same nightmare, hauling that over-sized, red-suited endomorph all over kingdom come, up to my shivering haunches in snow and muck! You call him a Saint? Slave-driver, more like. Going down in history is all well and good, but what about the here and now? My therapist says I have to start doing thing for me for a change. It's about time I had a Merry Christmas myself, don't you think?\t;6;40;60;15;44;22;49;70;40;2;56;76;16;105
Pride Of Milford Special Ale;Strong Ale - English;Cooperstown Brewing Company;Cooperstown Brewing Company Pride Of Milford Special Ale;Notes:;7.7;40;60;10;47;39;31;102;35;0;43;35;7;102
Wizard's Winter Ale;Strong Ale - English;Middle Ages Brewing Co., Ltd.;Middle Ages Brewing Co., Ltd. Wizard's Winter Ale;Notes:;6.3;40;60;15;53;32;46;59;32;0;35;54;25;77
Twelve Days;Strong Ale - English;Hook Norton Brewery Co. Ltd.;Hook Norton Brewery Co. Ltd. Twelve Days;Notes:;5.5;40;60;18;68;22;38;83;24;0;41;35;13;102
An Brain Blásta;Strong Ale - English;The Porterhouse Brewing Company;The Porterhouse Brewing Company Brainblasta;Notes:;7;40;60;11;48;28;40;89;32;0;39;74;4;101
Extra Special Oak (ESO);Strong Ale - English;Element Brewing Company;Element Brewing Company Extra Special Oak (ESO);Notes:;7.75;40;60;18;51;25;29;67;25;2;30;39;45;88
Triple;Strong Ale - English;W.H. Brakspear & Sons plc;W.H. Brakspear & Sons plc Triple;Notes:;7.2;40;60;17;63;48;51;119;54;0;66;55;16;106
Monkey Wrench Strong Ale;Strong Ale - English;Daleside Brewery;Daleside Brewery Monkey Wrench Strong Ale;Notes:;5.3;40;60;15;69;25;40;79;25;1;35;40;7;114
Morocco Ale;Strong Ale - English;Daleside Brewery;Daleside Brewery Morocco Ale;Notes:Brewed & Bottled for Levens Hall, Cumbria.www.levenshall.co.ukBrewers Notes: A rich, dark and mysterious ale brewed to the ancient recipe held secret at Levens Hall for over 200 years.\t;5.5;40;60;11;68;22;39;67;20;2;31;46;37;111
Otro Mundo Strong Red Ale;Strong Ale - English;Otro Mundo Brewing Company;Otro Mundo Brewing Company Otro Mundo Strong Red Ale;Notes:;7.5;40;60;8;34;35;22;93;37;0;45;27;2;88
Peculiar;Strong Ale - English;Granite Brewery & Restaurant;Granite Brewery & Restaurant Peculiar;Notes:A strong English ale, not too hoppy and reddish brown in colour. It is a dark, malty brew, full in taste with a sweet dry finish.\t;5.6;40;60;11;60;17;40;81;30;1;34;45;19;97
1488 Whisky Beer;Strong Ale - English;Tullibardine Distillery;Tullibardine Distillery 1488 Whisky Beer;Notes:;7;40;60;10;54;74;13;74;23;0;31;16;28;81
Otter Head;Strong Ale - English;Otter Brewery Ltd;Otter Brewery Ltd Otter Head;Notes:;5.8;40;60;16;56;30;63;116;42;0;60;86;14;113
Old Admiral;Strong Ale - English;Lord Nelson Brewery Hotel;Lord Nelson Brewery Hotel Old Admiral;Notes:;6.7;40;60;8;46;24;38;67;24;0;16;31;5;97
The Saints Whisky Beer;Strong Ale - English;St. Peter's Brewery Co Ltd;St. Peter's Brewery Co Ltd St. Peter's The Saints Whisky Beer;Notes:A superbly balanced beer golden in appearance with peaty smoky aromas and smooth whisky flavours from peated malt. With a measure of English Whisky from St. George’s Distillery in Norfolk, it is rich in flavour and a superb after dinner drink.\t;4.8;40;60;12;41;59;26;25;13;5;11;24;65;51
Centurion's Ghost Ale;Strong Ale - English;York Brewery Company Limited;York Brewery Company Limited Centurion's Ghost Ale;Notes:Centurion's Ghost is a multiple gold medal award-winning dark ruby ale. It has a smooth roasted malt palate, and a combination of Challenger, Fuggle and Bramling Cross hops give it a subtle bitterness with autumn fruit flavours that linger on the aftertaste.\t;5.4;40;60;12;88;18;72;70;30;1;34;77;23;107
Ripon Jewel Ale;Strong Ale - English;Daleside Brewery;Daleside Brewery Ripon Jewel Ale;Notes:;5.8;40;60;17;62;13;60;63;41;0;29;77;14;85
La Fin Du Monde;Tripel;Unibroue;Unibroue La Fin Du Monde;Notes:La Fin du Monde was developed through 18 months of research on a unique strain of yeast originating from Europe. It is brewed in honor of the intrepid European explorers who believed they had reached the “end of the world” when they discovered North America ‘the new world’. This triple-style golden ale recreates the style of beer originally developed in the Middle Ages by trappist monks for special occasions and as such it was the first of its kind to be brewed in North America.\t;9;20;40;14;41;18;12;40;44;2;62;31;53;36
Golden Monkey;Tripel;Victory Brewing Company;Victory Brewing Company Golden Monkey;Notes:A magical, mystical Monkey whose golden sole glows with the wisdom of the ages. This radiant ale is rich in the spirited tradition of Belgian-inspired brewing. Our Golden Monkey is both playfully delightful and profoundly satisfying. Exotic spice from the East rounds out this global journey to joy. Get on board. This Monkey's bound for glory!\t;9.5;20;40;3;30;26;8;26;10;0;39;14;45;30
Westmalle Trappist Tripel;Tripel;Brouwerij Westmalle;Brouwerij Westmalle Westmalle Trappist Tripel;Notes:;9.5;20;40;13;53;30;26;53;25;0;56;36;37;37
Tripel (White);Tripel;Bières de Chimay S.A.;Bières de Chimay S.A. Chimay Tripel (White);Notes:Labeled Chimay Cinq Cents in 750ml bottle.This blonde ale is dry and floral with a slight hop bitterness. The hoppiest Chimay ale, Cinq Cents was created by famed brewmaster Father Theodore in 1966.\t;8;20;40;15;40;25;38;62;43;1;57;59;25;33
Tripel Karmeliet;Tripel;Brouwerij Bosteels;Brouwerij Bosteels Tripel Karmeliet;Notes:3 grains - barley, wheat, oat. Styrian hops.\t;8.4;20;40;18;42;18;17;52;36;1;66;26;23;46
Tripel;Tripel;Brouwerij St. Bernardus NV;Brouwerij St. Bernardus NV St. Bernardus Tripel;Notes:;8;20;40;30;44;30;18;80;72;8;94;24;55;59
Trippel;Tripel;New Belgium Brewing;New Belgium Brewing Trippel Grand Cru;Notes:Our Trippel has always been a big, beautiful Belgian-style ale, but in 2015, we tweaked the recipe to include a new yeast variety and even more complex malt profile. This golden beer opens with a bold blast of spicy Noble hops, courtesy of Saaz and Hallertau Mittlefruh, and gives way to the fruity aromas offered by our traditional Belgian yeast. Brewed with Pilsner and Munich malts, Trippel is classically smooth and complex, and sings with a high-note of sweet citrus before a pleasantly dry finish delivers a warm, strong boozy bite. Give Trippel a sip to get you smiling.\t;8.5;20;40;15;30;24;17;42;34;0;47;27;31;26
Don De Dieu;Tripel;Unibroue;Unibroue Don de Dieu;Notes:Don de Dieu (Gift of God) was the name of the ship that Samuel de Champlain sailed on his mission to “explore and discover the vast and perilous land of America” in the name of the King of France. His travels led to the founding of Quebec City in 1608.Inspired by this great adventure, Unibroue created Don de Dieu—an abbey-style triple wheat beer refermented in the bottle. Soft and round, it has delicately nuanced fruity and hoppy notes.\t;9;20;40;23;33;20;12;85;66;2;78;22;36;52
Tripel Ale;Tripel;Allagash Brewing Company;Allagash Brewing Company Allagash Tripel Ale;Notes:This strong golden ale is marked by passion fruit and herbal notes in the aroma, with suggestions of banana and honey in the complex palate. The Tripel has a remarkably long and smooth finish.\t;9;20;40;20;45;29;23;73;57;1;78;46;58;47
